4,18.845
4,49.5143
4,7.25007
4,51.4123
22170,47.9677
4,84.069
4,0.359934
4,107.991
4,79.7328
4,76.0423
22170,67.9516
4,76.4068
4,76.4197
4,72.0024
4,21.8406
4,12.8169
4,0.813062
4,0.820883
4,67.1443
4,67.1233
4,95.2898
4,92.087
4,95.3353
4,136.433
4,132.57
4,140.887
3462,157.754
4,32.0149
3462,11.7963
4,67.1893
4,68.4267
4,68.847
4,69.6499
4,116.056
4,115.764
4,115.771
4,117.534
4,117.802
4,117.852
4,121.417
4,121.509
4,208.055
4,23.9913
4,239.991
4,60.1946
4,116.934
4,116.924
4,117.047
4,117.099
4,159.996
3335,19.995
4,24.0063
4,24.0175
4,112.084
4,112.144
4,112.391
4,97.6261
4,116.079
593,36.0173
3335,63.7146
4,91.92
4,80.1566
4,91.939
4,64.6614
4,50.4133
4,50.6386
3343,24.3281
4,87.9774
4,216.038
4,43.8053
4,67.9097
4,67.9308
4,79.864
4,146.547
4,146.581
4,146.634
4,146.607
4,139.925
4,139.969
4,139.523
4,140.006
4,99.4908
4,99.4934
4,100.114
4,98.8824
4,99.5427
4,103.817
4,103.147
4,103.833
4,99.9149
4,97.3142
593,11.8347
427,16.0229
4,166.22
4,173.868
4,96.3789
4,98.23
4,97.5502
4,99.4005
4,257.909
4,76.1942
4,47.9743
4,121.355
4,121.379
4,121.252
4,121.405
4,10.8292
4,228.018
4,227.918
4,227.87
4,227.971
4,227.889
4,229.605
4,230.145
4,258.176
4,230.175
4,230.18
4,230.178
4,230.668
3343,36
587,23.9828
4,107.919
4,143.869
4,147.84
4,147.838
4,147.878
4,245.488
4,278.194
4,246.206
4,246.165
4,246.285
4,246.254
4,246.649
4,227.912
4,227.909
4,227.879
4,227.977
4,228.033
4,228.153
4,231.481
4,231.367
4,231.512
4,259.449
4,231.497
4,231.504
427,19.968
3882,24.0296
4,207.962
4,207.93
4,212.925
4,212.84
4,212.998
4,213.006
4,276.008
4,264.697
4,271.997
4,271.98
4,272.014
4,272.006
4,59.9634
587,50.8599
4,171.989
4,171.976
4,172.078
4,172.007
4,174.072
4,174.148
4,173.971
4,174.084
4,186.112
4,173.927
4,20.0536
4,28.0327
4,8.06348
4,60.1105
4,84.4125
4,126.434
4,126.517
4,126.583
4,126.551
4,135.943
3882,12.2885
4,72.1438
4,15.9975
4,16.0089
4,16.0094
4,127.889
4,127.899
4,127.9
4,127.892
4,127.892
4,130.227
4,135.942
4,136.062
4117,63.9746
4,100.077
4,100.164
4,100.213
4,193.266
4,32.4407
4117,63.5449
55481,77.3268
4,64.0648
4,15.9388
4,83.9398
4,15.9865
4,122.638
4,128.166
4,54.4651
4,50.8789
4,111.404
4,112.556
4,112.738
4,112.778
4,15.8695
6195,87.9302
55481,68.0197
4,19.9927
4,14.398
4,20.8041
4,20.6532
4,20.5988
4,68.0798
4,20.7657
4,108.113
4,107.803
4,108.479
4,107.802
4,107.793
4,30.9664
4,7.97528
4,58.1002
4,80.1325
7677,20.0558
4,163.986
4,107.984
4,88.3764
6195,36.0042
4,120.141
4,0.072057
4,151.984
4,8.03245
4,79.3
4,116.015
4,159.26
4,167.745
4,159.338
4,24.0046
4,200.081
4,207.942
4,244.039
7677,20.2071
4,39.9487
4,39.9659
4,39.9592
4,55.9023
4,103.994
4,219.545
4,104.059
4,91.942
4,92.0672
4,31.9739
4,19.9946
4,16.1733
4,15.8833
4,15.8525
4,115.478
4,115.484
4,115.483
4,115.481
4,129.806
4,129.408
4,149.222
4,83.1348
4,87.1002
9613993,477.516
4,131.371
4,132.625
4,72.7169
9613993,541.346
4,107.26
4,107.491
4,186.455
4,188.05
4,182.236
4,185.504
4,210.024
4,207.109
4,256.884
4,210.695
4,204.116
4,228.084
4,228.171
4,25.2286
4,28.8369
4,28.7694
4,68.0645
4,49.731
4,46.2046
4,91.3054
4,91.2292
4,104.673
4,101.779
4,92.5982
4,96.1164
4,98.4599
4,105.576
4,99.9091
4,275.972
4,83.0508
4,83.3127
4,83.2166
4,83.2318
4,91.083
4,91.1439
4,79.1425
4,79.5001
4,88.1293
4,88.1855
4,46.0153
4,40.1623
4,107.967
4,108.034
4,100.043
4,100.468
4,66.0903
4,66.1823
4,111.251
4,111.648
4,76.5917
4,83.2242
4,87.9652
4,88.008
4,91.9472
4,147.8
4,31.8664
4,68.9718
4,71.0754
4,148.04
4,129.153
4,129.18
4,128.341
4,47.9775
4,48.1387
4,54.1931
4,107.98
4,107.189
4,111.993
36334041,1818.68
36334041,3297.48
4,96.1545
4,97.3831
4,97.3913
4,133.348
4,128.049
4,124.171
4,68.1015
4,80.1773
4,123.99
4,75.9491
4,116.053
4,116.115
4,88.3436
4,87.468
4,75.9878
4,112.141
4,78.7143
4,111.289
4,111.298
4,7.27489
4,76.1121
2833617,86.2152
4,167.163
4,67.6387
4,72.4846
4,74.5632
4,128.42
4,128.387
4,213.741
4,213.815
4,22.0581
4,22.0671
2833617,130.73
4,134.193
4,133.475
250985,155.684
4,103.928
4,64.222
4,104.861
4,104.528
4,65.4803
4,51.9348
4,128.357
4,128.854
250985,39.8966
4,244.039
4,62.9769
4,107.313
4,107.339
4,108.406
4,7.89794
4,109.412
4,31.767
4,120.26
4,120.535
4,121.173
4,121.334
4,8.05689
4,107.484
4,104.879
4,100.878
8084,32.019
4,24.0018
4,116.304
4,116.569
4,116.725
4,95.9975
4,96.394
8084,73.0492
4,64.5275
4,64.5003
4,128.406
4,128.53
4,128.409
4,195.175
6032,151.963
4,122.032
4,122.072
4,118.135
4,196.031
6032,76.0112
4,120.211
4,68.0092
4,120.449
4,168.103
4,96.0419
4,145.036
4,160.85
4,157.097
4,160.891
4,157.147
1265,16.6316
4,96.1188
4,97.3445
4,100.621
4,64.0752
4,64.0749
1265,44.0166
4,140.141
4,67.992
4,67.6733
4,151.957
4,152.141
4,152.277
4,152.355
4,91.8538
4,92.0669
1733,20.2781
1733,20.0482
4,108.175
4,144.022
4,144.042
4,68.0228
4,60.1143
4,60.1443
14777,85.1453
4,108.048
4,136.127
4,136.258
14777,75.9406
4,0.066636
4,31.9951
4,39.9471
3011,19.9989
4,39.9985
3011,7.9207
4,128.993
4,129.082
4,129.082
4,129.13
4,79.9722
4,63.9586
4,68.0074
4,132.021
4,76.0208
4,87.9827
2575,4.01517
4,136.146
4,136.984
4,178.933
4,79.7994
2575,3.91853
4,39.651
4,80.0031
4,71.8624
4,163.809
4,163.854
8336,64.9496
8336,61.1831
4,67.9915
4,143.898
4,91.8675
4,91.9353
4,124.132
4,92.1135
77120,97.2076
4,55.7193
4,95.9045
4,95.9598
4,35.1062
4,123.814
4,124.197
4,196.049
4,92.5157
4,92.8815
77120,64.0651
4,160.018
4,6.07538
26635,96.0067
4,92.1065
4,92.0506
4,96.0047
4,51.8202
4,103.204
4,103.207
4,104.287
4,104.33
4,87.9118
4,72.0774
4,87.0592
26635,56.631
4,55.0509
4,51.9966
4,55.5906
4,139.764
4,139.725
4,8.02075
4,8.04348
4,148.006
4,60.1323
130352,7.91657
4,80.4566
4,82.0656
4,15.9416
4,15.9218
4,15.8074
4,15.7641
4,15.6424
4,96.8308
4,155.948
4,155.947
4,144.363
4,144.463
4,144.25
4,212.263
130352,67.9328
4,141.207
4,153.613
4,141.226
4,141.418
4,141.424
6192,100.071
4,80.1328
4,12.111
6192,76.762
4,176.015
4,78.4297
4,108.044
4,71.938
4,132.07
4,132.157
4,184.045
14472,132.024
4,107.084
4,114.243
4,114.261
4,60.764
4,6.94219
14472,33.8987
4,35.8768
4,63.9941
4,16.0503
4,16.0366
4,92.3679
4,31.9643
4,98.155
4,98.1514
4,94.3716
4,98.4828
4,96.1009
4,96.0773
54161,180.022
4,111.046
4,111.174
4,112.565
4,112.625
4,104.018
4,118.997
4,0.172153
54161,125.202
4,0.147351
4,44.4113
4,52.0316
4,44.7238
4,74.6046
4,99.9578
4,100.286
4,167.793
3734,28.1274
4,156.635
4,156.623
4,156.787
4,154.277
4,244.046
4,8.01809
4,8.01033
4,59.991
4,47.8709
4,96.1313
4,96.2911
4,36.0252
4,31.9691
4,112.465
4,131.959
4,104.058
4,92.9506
4,93.079
3734,246.854
4,139.153
4,140.38
4,140.374
4,68.0668
4,16.0509
4,127.877
4,128.006
4,95.9808
4,99.9933
29249,3.74076
4,111.969
4,113.943
4,114.922
4,96.013
29249,150.987
4,135.497
4,135.872
4,135.858
4,135.897
4,96.0481
4,12.0256
4,12.046
4,207.021
4,111.961
4,104.213
4,34.0658
4,104.342
4,45.8974
4,103.871
4,104.489
4,104.44
4,91.5045
4,91.7279
4,90.7548
4,91.7293
4,160.408
10667,103.243
4,104.003
4,103.876
4,103.856
4,168.711
4,168.771
4,170.836
4,170.897
10667,66.0926
4,123.977
4,124.061
4,124.091
4,124.131
4,84.5068
4,80.0266
4,106.542
4,92.8577
4,100.018
4,106.832
4,160.053
4,100.066
17826,67.9327
4,21.2855
4,21.2805
4,21.2733
4,8.03385
4,55.9945
4,113.906
4,119.881
4,120.711
4,104.275
4,105.875
4,105.792
4,105.962
4,0.156315
4,172.159
4,103.921
4,75.9922
4,100.367
4,171.89
17826,146.626
4,171.914
4,136.082
4,122.584
4,148.81
4,148.957
4,148.984
4,8.16377
4,8.19465
4,8.20055
4,66.7848
4,65.5108
4,154.695
8287,164.13
4,160.405
4,171.018
4,177.115
4,182.809
4,56.6723
4,221.509
8287,114.069
4,7.18765
4,4.06721
4,39.9909
4,141.213
4,140.748
4,141.246
4,140.766
4,139.984
4,52.008
4,140.087
4,142.514
4,142.583
4,47.9369
4,47.8364
19131,29.4969
4,120.124
4,120.254
4,44.0696
4,67.8222
4,56.0465
4,65.0588
4,65.0594
4,184.071
4,98.1389
4,98.2113
4,153.713
4,153.611
4,153.721
4,153.691
4,182.53
4,203.909
19131,70.7942
4,0.391687
4,48.3088
4,23.896
4,108.39
4,108.302
4,145.423
40130,27.0809
4,40.3802
40130,53.0671
4,119.676
4,124.691
4,151.902
4,151.807
4,151.847
4,207.834
4,140.499
4,8.78773
4,23.4577
4,133.313
4,132.858
4,133.13
191479,31.9117
191479,56.1704
4,100.041
4,48.1135
4,67.3136
4,40.0576
4,194.536
4,194.726
4,194.728
4,194.732
4,222.32
4,58.9427
4,23.8019
4,96.1269
4,270.03
171112,43.9616
4,23.8402
171112,99.7494
4,103.259
4,103.225
4,104.085
4,124.054
4,52.1039
4,64.1039
4,64.2348
4,8.81348
11234,36.0451
4,103.457
4,179.295
4,48.4517
4,8.1049
4,15.8328
4,15.8314
4,118.198
4,124.015
4,140
11234,108.139
3049,16.4219
4,128.008
4,15.9086
4,55.8326
4,146.214
4,0.28114
4,0.268588
4,15.9647
4,15.9749
4,15.9616
4,167.937
4,167.945
4,169.445
4,64.1486
4,96.0541
4,96.1051
3049,9.0758
4,103.864
4,143.914
4,145.46
4,145.56
4,145.532
4,145.566
4,145.667
23710,23.914
4,103.826
4,107.804
4,107.816
4,115.859
4,184.999
4,185.097
4,185.163
4,211.961
23710,15.8763
4,88.028
5653,35.5331
4,75.9911
4,72.0925
4,72.0995
4,72.2726
4,139.294
4,132.02
4,122.472
5653,32.3706
4,60.0069
4,60.0044
4,36.1495
4,175.953
4,176.449
4,164.036
4,112.509
4,176.58
4,16.1667
4,56.0046
4,20.0051
4,20.0208
4,20.0247
4,20.0207
4,20.0213
2836,40.8935
4,76.1046
4,91.9808
4,92.0347
2836,23.6739
4,32.0016
4,102.587
4,103.996
302,19.606
4,136.115
4,75.9915
4,76.102
4,7.93178
4,7.92845
4,7.93128
302,27.877
1724,46.4078
4,56.5851
4,79.4979
4,79.9521
4,136.084
4,95.9943
4,76.1049
1724,30.9362
4,63.9462
4,63.9646
4,77.42
4,143.977
4,188.038
4,188.005
4,31.9956
4,37.7684
4,37.7579
4,47.8973
4,47.9062
4,47.9092
2751,28.2541
4,132.013
4,132.091
4,172.198
4,36.2366
4,67.8764
2751,30.4076
4,151.876
4,151.889
4,151.896
4,154.005
4,154.013
4,154.04
4,175.969
4,175.963
4,12.2778
4,12.2911
4,12.2844
4,12.2817
4,12.2723
4,27.9084
4,27.9221
4,27.9245
7410,23.7233
4,52.1389
4,85.5724
4,19.9916
7410,30.8045
4,127.825
4,129.858
4,130.491
4,132.158
4,132.187
4,132.434
4,132.406
4,132.437
4,159.891
4,27.9908
4,27.9825
4,28.0292
4,27.9641
4,39.8223
4,39.821
4,39.8122
4,48.7595
4,105.781
4,105.821
227,17.1084
227,38.9971
4,132.142
4,32.0041
4,37.4913
4,37.4805
4,47.8646
4,47.873
4,47.8709
4,47.8733
4,122.02
4,134.171
4,122.191
4,67.6944
4,67.7013
4,67.6941
4,84.0036
4,67.6969
4,67.701
4,67.7021
4,67.7926
4,173.773
75688,44.4076
75688,27.9616
4,144.041
4,128.005
4,127.995
4,127.956
4,127.99
4,133.308
4,133.352
4,134.268
4,134.264
4,134.256
4,134.883
4,134.929
4,0.381656
4,0.411675
4,23.279
4,23.2454
4,179.961
4,103.089
4,147.274
4,147.613
4,147.487
4,147.473
4,191.408
27537,23.9976
27537,16.4412
4,19.9922
4,27.9933
4,27.9837
4,27.982
4,27.9743
4,144.024
4,23.9518
4,119.813
4,135.846
4,136.91
4,143.887
4,143.9
4,188.046
4,204.024
18441,28.0015
4,60.0436
4,64.0473
4,19.9882
4,27.9423
4,27.9629
4,27.9639
4,27.9627
4,111.687
4,115.706
4,115.713
4,119.566
4,119.653
4,148.021
20524,24.5046
4,72.0223
18441,31.8731
4,24.0819
4,51.8291
4,51.8394
4,91.651
4,91.6497
4,91.6393
4,92.4712
4,93.9254
4,93.9709
4,108.024
4,106.321
25948,20.887
4,59.9374
4,183.848
4,183.873
4,183.877
4,184.021
4,184.681
4,186.682
4,198.751
4,186.656
4,186.783
4,186.744
4,124.108
4,23.9458
20524,82.3667
4,132.067
353,14.8106
4,90.1715
4,19.9799
4,22.4182
4,22.4136
4,22.406
4,22.4074
4,118.105
4,118.112
4,124.14
4,182.26
4,58.1098
4,182.545
4,206.729
4,207.125
4,207.148
4,207.265
4,207.147
4,206.985
4,207.354
4,208.213
25948,25.2268
15920,28.2528
4,19.9936
4,14.4686
4,14.4484
4,14.4374
4,14.4149
4,122.061
4,121.965
4,121.955
4,128.105
4,80.0248
4,243.994
4,28.0609
4,145.21
4,145.141
4,23.7105
4,23.715
4,23.7173
4,23.7141
4,23.6639
4,23.6683
4,23.7496
18593,27.7339
4,122.506
4,53.3558
353,23.084
4,44.1971
4,67.8922
4,67.8927
4,67.8791
4,143.822
4,143.826
4,146.005
4,146.016
4,145.97
4,168.01
4,92.0088
6206,24.5492
4,59.9934
4,59.9798
4,59.9844
4,59.9867
4,59.9906
4,60.0073
4,61.3273
4,74.4721
4,74.5262
4,19.993
4,28.0277
4,27.2708
4,27.1137
15920,41.8087
4,114.958
4,131.888
4,131.939
4,133.627
4,163.013
4,163.053
4,189.201
4,48.6569
4,28.0664
4,27.8601
255,23.2255
4,28.1609
4,143.478
4,145.275
4,159.889
4,160.474
4,159.973
4,159.973
18593,30.6848
4,108.158
4,99.9665
4,99.968
4,99.9582
4,99.9391
4,101.523
4,101.533
4,109.857
4,101.878
4,10.1959
4,10.1817
4,135.994
4,8.03937
4,8.01212
4,8.01342
4,8.01403
4,11.9471
4,11.9425
4,11.9414
4,15.8852
16966,30.2425
4,47.7373
4,19.9861
4,14.3127
